"","par1","par2","par3","par4","par5","par6","par7","par8","par9","part10","par11","par12","meanGroup","facesDisplayTime","maskTime","groupChoice","id","trial","faceIdentity","SD","realSD","rating","rt","image","condition","condition1","music.rock","music.pop","live.city","live.town","eat.icecream","eat.hamburger","time.beach","time.pool","pet.cat","pat.dog","X30","threatSimilar","threatDifferent","immoralSimilar","immoralDifferent","selectionPrinciple","selectionNoWhy","selectionYesWhy","groupPrecentEstimate","iden1","iden2","iden3","iden4","iden5","ntb1","ntb2","ntb3","ntb4","ntb5","ntb6","ntb7","ntb8","ntb9","ntb10","enviroDifRace","enviroDifSes","enviroDifPoli","sd1","sd2","sd3","sd4","sd5","sd6","sd7","sd8","sd9","sd10","sd11","bigFiveExtraverted","bigFiveCritical","bigFiveCons","bigFiveNeuro","bigFiveOpen","bigFiveReserved","bigFiveWarm","bigFiveCareless","bigFiveCalm","bigFiceConventional","poli","age","sex","citizen","citizenText","liveUS","yearsUS","partUS","partUSText","black","latin","white","asian","other","edu","income","identscale","condition_bi","condition_biEffect"
"1401",110,130,106,118,128,132,134,114,126,112,122,108,120,1.98834,0.0064291,0,8,1,1,1,9.9453,110,1.06887,6,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1402",126,101,112,106,118,125,121,103,101,101,102,104,110,1.99541,0.00175633,0,8,12,4,1,9.89949,110,0.70526,38,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1403",104,102,106,125,121,101,112,101,103,126,118,101,110,2.00139,0.000427031,0,8,23,4,1,9.89949,110,0.79996,48,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1404",120,134,124,128,114,112,136,108,130,116,110,132,122,1.99621,0.000547396,0,8,34,4,1,9.9453,112,2.87254,50,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1405",108,132,126,118,114,134,130,112,122,106,110,128,120,1.98811,0.000599025,1,8,45,1,1,9.9453,110,4.47909,1,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1406",124,104,107,104,105,104,109,121,128,106,115,129,113,1.98831,0.000471818,0,8,47,4,1,9.89949,113,2.3647,12,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1407",128,132,126,110,112,134,130,122,108,114,118,106,120,1.98799,0.000868369,1,8,48,2,1,9.9453,110,0.482088,4,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1408",129,115,131,107,109,127,111,133,119,135,113,123,121,1.98636,0.000689843,0,8,49,2,1,9.9453,111,0.467098,30,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1409",111,127,119,133,107,113,109,135,131,123,129,115,121,1.98906,0.000733386,1,8,50,2,1,9.9453,111,0.364363,33,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1410",108,122,126,106,114,130,110,128,112,134,132,118,120,1.98596,0.000492967,0,8,2,2,1,9.9453,110,0.416891,46,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1411",104,104,129,107,124,109,104,115,121,105,106,128,113,2.00199,0.000711304,0,8,3,3,1,9.89949,113,0.334853,42,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1412",129,109,133,127,113,131,125,117,111,121,107,105,119,1.99879,0.000781905,0,8,4,2,1,9.9453,119,0.371357,43,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1413",106,134,132,122,112,110,128,108,126,130,114,118,120,2.00101,0.000455956,0,8,5,2,1,9.9453,110,0.918095,14,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1414",129,135,127,131,133,109,107,123,111,119,115,113,121,1.99877,0.000431385,0,8,6,3,1,9.9453,111,0.303676,44,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1415",101,126,103,106,104,102,101,121,125,112,118,101,110,1.99312,0.000667761,0,8,7,3,1,9.89949,110,0.543622,34,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1416",122,113,103,105,102,126,127,119,102,104,102,107,111,1.9864,0.000590628,0,8,8,4,1,9.89949,111,0.349741,37,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1417",113,107,126,102,104,122,102,105,103,119,127,102,111,1.98615,0.000614265,0,8,9,1,1,9.89949,111,1.38355,47,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1418",102,102,126,104,102,119,113,127,105,107,122,103,111,1.9924,0.000796834,1,8,10,4,1,9.89949,111,0.444617,11,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1419",129,111,127,135,123,119,131,133,113,109,107,115,121,1.98685,0.000721567,1,8,11,1,1,9.9453,111,0.383267,13,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1420",120,122,134,138,114,142,130,136,140,116,126,118,128,1.99976,0.000730587,1,8,13,4,1,9.9453,118,0.420417,22,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1421",120,136,110,132,128,130,124,134,114,108,112,116,122,1.99179,0.000863082,0,8,14,4,1,9.9453,112,0.461496,39,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1422",132,106,130,114,108,128,118,126,112,110,134,122,120,2.00265,0.000789059,0,8,15,4,1,9.9453,110,2.95135,19,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1423",119,123,109,133,129,113,127,107,111,115,135,131,121,1.99632,0.000577565,0,8,16,1,1,9.9453,111,0.605993,8,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1424",114,136,134,140,118,128,138,112,116,124,120,132,126,1.98963,0.000954833,0,8,17,3,1,9.9453,116,5.0984,10,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1425",102,105,103,104,126,107,122,127,102,119,102,113,111,2.00174,0.000787815,0,8,18,1,1,9.89949,111,0.43505,7,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1426",104,103,101,102,126,101,106,112,118,125,121,101,110,1.99422,0.000783771,0,8,19,3,1,9.89949,110,0.492517,3,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1427",102,107,102,104,119,113,103,127,122,105,126,102,111,1.98431,0.000195632,0,8,20,1,1,9.89949,111,1.10038,35,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1428",135,123,133,109,131,111,119,129,127,115,107,113,121,1.99004,0.000732142,1,8,21,3,1,9.9453,111,0.613468,16,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1429",119,105,113,107,104,126,102,102,122,103,127,102,111,1.99567,0.000850019,0,8,22,2,1,9.89949,111,1.02454,27,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1430",128,118,126,106,130,134,108,122,132,110,114,112,120,1.98659,0.00085966,1,8,24,1,1,9.9453,110,0.700239,49,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1431",123,139,121,141,135,119,127,143,117,131,115,137,129,1.98806,0.0007987,1,8,25,4,1,9.9453,119,3.09948,31,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1432",122,112,108,114,110,118,130,106,126,134,128,132,120,2.00184,0.000644434,0,8,26,4,1,9.9453,120,3.38512,40,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1433",126,118,121,101,112,101,125,102,103,104,101,106,110,1.99598,0.000594982,1,8,27,4,1,9.89949,110,1.19103,32,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1434",124,118,140,120,132,116,142,144,128,138,136,122,130,1.99879,0.000707571,1,8,28,2,1,9.9453,130,2.80526,26,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1435",105,119,102,127,104,102,122,107,102,126,103,113,111,1.99231,0.000604935,0,8,29,1,1,9.89949,111,2.9612,28,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1436",139,145,117,119,129,143,133,121,123,141,125,137,131,1.99472,0.000813318,1,8,30,1,1,9.9453,121,1.95897,18,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1437",138,124,122,130,146,128,150,148,134,144,142,126,136,1.996,0.000678958,1,8,31,4,1,9.9453,126,1.42418,2,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1438",134,118,132,140,116,114,112,124,136,138,120,128,126,2.00031,0.000668694,1,8,32,3,1,9.9453,126,0.986638,36,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1439",134,146,124,126,150,138,130,142,144,128,122,148,136,1.99976,0.00051194,1,8,33,4,1,9.9453,126,1.3197,9,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1440",126,130,138,120,134,116,136,114,142,118,140,122,128,1.98625,0.000836645,1,8,35,1,1,9.9453,118,1.43391,29,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1441",134,112,108,106,132,126,122,110,130,118,114,128,120,1.99535,0.000674914,0,8,36,3,1,9.9453,110,1.74176,5,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1442",131,133,119,139,111,123,113,135,137,115,117,127,125,2.0018,0.000692642,1,8,37,3,1,9.9453,115,1.95185,25,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1443",117,129,105,133,107,131,125,113,109,121,127,111,119,1.98641,0.000680202,1,8,38,2,1,9.9453,119,1.7675,41,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1444",121,118,103,101,104,106,126,101,125,102,112,101,110,1.98862,0.000792791,1,8,39,2,1,9.89949,110,1.48174,15,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1445",119,137,133,113,115,117,125,135,121,139,129,141,127,2.00131,0.000406504,1,8,40,4,1,9.9453,117,1.38394,17,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1446",119,137,139,143,121,141,117,115,123,135,131,127,129,1.99041,0.000771331,1,8,41,3,1,9.9453,119,1.07974,24,"high","high",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1447",132,110,124,136,120,112,128,116,108,134,114,130,122,2.00023,0.000522203,1,8,42,3,1,9.9453,122,1.56954,45,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1448",123,103,131,111,107,129,127,115,125,109,119,105,117,1.9893,0.000698552,0,8,43,4,1,9.9453,127,1.71382,21,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1449",140,120,114,142,134,116,118,136,122,126,138,130,128,1.99787,0.000865259,1,8,44,3,1,9.9453,128,2.08941,20,"same","same",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Same Mean",-1
"1450",120,123,127,128,103,106,114,104,108,105,103,103,112,1.99784,0.000765732,1,8,46,4,1,9.89949,122,0.938827,23,"low","low",NA,1,1,NA,NA,1,1,NA,NA,1,NA,15,17,17,17,2,NA,"i eliminated ones i agreed with less",57,14,14,16,13,15,2,4,2,5,4,4,1,4,3,4,28,50,26,1,1,1,1,1,2,1,2,1,1,2,5,2,3,5,6,3,7,5,3,2,2,23,"female",1,NA,1,"n/a",2,NA,0,0,1,0,0,3,1,1.4,"Different Mean",1
"1451",134,140,126,120,138,118,142,136,130,122,114,116,128,1.99597,0.00216848,1,9,1,3,1,9.9453,118,4.50798,5,"high","high",NA,1,NA,1,1,NA,1,NA,NA,1,NA,19,19,19,19,NA,NA,NA,100,18,18,18,18,18,5,5,5,5,5,5,5,5,5,5,93,93,93,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,0,"female",1,NA,2,"0",1,NA,0,0,0,0,1,6,5,5,"Different Mean",1
"1452",115,119,109,107,123,111,131,127,129,103,125,105,117,1.9841,0.00106314,1,9,12,4,1,9.9453,117,7.91738,33,"same","same",NA,1,NA,1,1,NA,1,NA,NA,1,NA,19,19,19,19,NA,NA,NA,100,18,18,18,18,18,5,5,5,5,5,5,5,5,5,5,93,93,93,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,0,"female",1,NA,2,"0",1,NA,0,0,0,0,1,6,5,5,"Same Mean",-1
